"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"	"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Dcdc2b"	96.4396304470834	96.6709672223554	96.2082936718113	0.995213934815818	-0.00692140890746108	0.920360858747745	1	94.5369215785787	88.388679922459	104.173668909692	97.7339042765154	117.384267416197	86.8330250144402	97.8501467189857	84.6164297397991
"Dcdc2c"	52.6737221743033	49.7621678356491	55.5852765129574	1.11701879018897	0.159653454652421	0.42557158762843	1	62.0696959859355	61.7655835602725	44.8058791009428	53.6999474046788	33.1738147045773	50.6525979250901	49.4094800264185	65.8127786865104
"Dchs1"	2299.70010724009	2298.67291854584	2300.72729593433	1.00089372323131	0.00128879424681035	0.97990248215789	1	1966.17698515448	2228.88562744225	2341.10718302426	2666.73938811635	2080.59360942041	2254.55747091064	2313.52624123701	2546.01435261529
"Dck"	951.811541262328	931.563392124974	972.059690399682	1.04347132853979	0.061390960112762	0.376751892183286	1	987.385625376267	993.573956236798	961.086106715224	946.19307327044	963.741847699644	902.443224257217	903.902840483303	956.16565605973
"Dclk1"	521.467151790657	561.228609603308	481.705693978006	0.858305663210022	-0.220436577388181	0.0233643799743921	0.870563396375994	469.819852693543	486.670201500768	481.663200335135	488.669521382577	494.204778034857	620.235892960287	617.134093663306	513.339673754781
"Dclk2"	80.8222966280843	83.2013326088477	78.4432606473208	0.942812551045355	-0.0849571305182403	0.610526818341495	1	62.0696959859355	69.2200505416847	101.933374954645	80.5499211070182	85.0610633450701	96.1365634088445	71.6921867049994	79.915516976477
"Dclre1a"	261.901989711663	263.729299609449	260.074679813877	0.986142534026429	-0.0201319104833862	0.887339322239639	1	262.602559940496	255.58172507699	264.354686695563	257.759747542458	254.33257940176	280.139878320396	272.236546812227	248.208193903411
"Dclre1b"	329.026237899765	321.539848341226	336.512627458304	1.04656585861541	0.0656631008036137	0.5540886257328	1	336.131276723835	320.542080200725	361.807473740113	327.569679168541	347.899749081337	291.510869691335	314.864333501687	331.884441090545
"Dclre1c"	174.152542508124	172.430222758151	175.874862258097	1.01997700545094	0.0285366281812421	0.94352283378325	1	159.471372763865	160.803502027606	203.86674990929	179.357824331627	168.420905423239	144.7217083574	144.35318674385	232.225090508115
"Dcn"	839.974730900348	930.449849355534	749.499612445162	0.80552392261044	-0.312000659873639	0.50027584574796	1	847.012620608074	833.835378063679	557.833194806738	759.317256302158	1414.56548342852	1320.06872551714	603.570706989387	383.594481487089
"Dcp1a"	894.996173270206	891.535033444028	898.457313096384	1.00776445051813	0.0111584704044474	0.885992031208439	1	868.020825403314	914.769591004726	866.993760603244	944.045075374253	884.635058788729	875.566335562272	917.466227157222	888.472512267891
"Dcp1b"	97.2083913643478	103.057862215658	91.3589205130377	0.88648181273022	-0.173837062131223	0.305999156847863	1	93.5820031787951	88.388679922459	99.6930809995978	83.7719179512989	97.8202228468306	106.473828291516	100.75658672054	107.180811003746
"Dcp2"	3683.81454888273	3670.95497970362	3696.67411806185	1.00700611652838	0.0100724462626307	0.860707311217184	1	3589.53826478664	3702.74024205289	3807.37957660262	3687.03838880524	3484.10115461407	3551.88421368591	3671.80253529659	3976.03201521789
"Dcps"	588.163789424181	590.180245656768	586.147333191594	0.993166642742021	-0.00989228802305682	0.948670088971709	1	620.696959859355	589.967815386051	542.151137121408	591.77342039956	620.095151785561	651.247687608301	530.909706950536	558.468436282674
"Dctd"	580.836601779733	555.329351770267	606.343851789199	1.0918635038042	0.126792513132206	0.130176303458166	1	602.553510263466	589.967815386051	675.448627446713	557.405454060566	498.457831202111	608.864901589348	536.722586953644	577.272087335963
"Dctn1"	1611.08071911935	1634.38814674766	1587.77329149104	0.97147871186573	-0.0417457126868704	0.470862611195846	1	1547.92272604925	1625.07380194786	1541.32224107243	1636.77439689461	1617.01081418978	1604.34350979061	1596.60437418701	1719.59388882325
"Dctn2"	1463.37073531981	1466.19211528953	1460.54935535009	0.996151418439237	-0.00556304132099244	0.930805201217347	1	1479.16860126483	1375.8816199978	1468.5126875334	1518.63451260432	1450.29113003345	1432.74491273826	1477.4403341233	1504.2920842631
"Dctn3"	302.351357507022	299.208464923825	305.494250090219	1.02100804590537	0.0299942352088954	0.751793937053874	1	313.213235129028	298.178679256488	300.199389976317	310.385695999043	296.012500440844	305.983040527075	308.082640164727	286.755678562653
"Dctn4"	1079.61748158558	1083.02066025039	1076.21430292076	0.993715394747827	-0.00909537929607101	0.868213562134615	1	1048.50040296242	1114.97527564837	1116.786536591	1024.59499648127	1064.11390244683	1046.13120612635	1087.97737391506	1133.86015851331
"Dctn5"	663.968519733982	653.653244364662	674.283795103302	1.03156191897845	0.044830420858035	0.647992751356812	1	679.90190064594	647.473703528374	687.770244199473	681.98933203942	744.284304269363	611.96608105415	586.132066980063	672.230525155071
"Dctn6"	410.383243027648	428.540224430317	392.226261624979	0.915261250321105	-0.127744492751737	0.218701494639167	1	440.21738230025	367.398729798173	360.68732676259	400.601607638904	480.595007899646	447.603569419674	380.743640203578	405.218680198371
"Dctpp1"	640.340556623747	627.628989337579	653.052123909916	1.04050662892288	0.0572861563117829	0.451048429300807	1	694.225676642694	650.668475091837	677.68892140176	589.625422503373	626.900036853167	583.02173938267	647.167307012697	653.426874101782
"Dcun1d1"	1089.25947191928	1090.29557380235	1088.22337003621	0.998099411007493	-0.00274457929982045	0.959178720665598	1	1148.7668349397	1067.05370219643	1142.54991707404	994.523025934651	1002.86993683838	1144.33522251173	1108.32245392594	1105.65468193338
"Dcun1d2"	339.550287250713	348.100712764218	330.999861737208	0.950873840816889	-0.0726741536979818	0.462312214901807	1	339.95095032297	343.970404999449	338.284387212118	301.793704414295	347.899749081337	349.399553034295	360.3985601927	334.704988748539
"Dcun1d3"	269.870995985768	275.222407717664	264.519584253872	0.961112092752378	-0.0572233951814618	0.630883074381953	1	288.385356734654	259.84142049494	227.389836437285	282.46172334861	275.597845238027	269.802613437725	280.95586681689	274.533305378015
"Dcun1d4"	633.397135803829	659.953317796027	606.840953811631	0.919521028908878	-0.121045526279903	0.116670847856989	1	589.184652666496	612.331216330288	583.59657528978	642.251370959958	609.887824184153	627.471978378157	689.795093702156	712.658374919641
"Dcun1d5"	944.159504966894	924.365568257361	963.953441676427	1.0428270748917	0.0604999451254584	0.331332087055327	1	1007.43891177172	953.106849766275	982.368899288172	912.899105879539	848.9094121838	918.982848069492	996.908920533032	932.661092243119
"Dcx"	1105.87791342468	1085.87624351864	1125.87958333072	1.03683968596869	0.052192844838325	0.764954328071459	1	939.639705387085	1223.59750880609	1069.74036353501	1270.5407555947	922.912537294011	927.252659975629	1208.11022731263	1285.22954949228
"Dcxr"	42.9009665160439	45.98681471449	39.8151183175977	0.865794218729663	-0.207903927783494	0.414970692002853	1	42.0164095904794	42.5969541794983	39.205144213325	35.441965287088	47.6341954732393	48.5851449485558	41.6589733556078	46.0689450805573
"Dda1"	507.093178621118	507.751457117341	506.434900124894	0.997407083772991	-0.00374564555600799	0.946772334158978	1	519.475609482291	519.682840989879	485.023641267706	501.5575087597	534.18347780704	475.514184602887	486.344293593374	534.963872466063
"Ddah1"	498.528004035354	516.560335921386	480.495672149322	0.930183056529619	-0.104413433764165	0.452413908931644	1	505.151833485537	444.07324732127	488.384082200277	484.373525590203	505.262716269716	527.200509016244	621.978160332562	411.799958067022
"Ddah2"	1921.0996911152	1946.68427373247	1895.51510849792	0.973714707657013	-0.0384289613263304	0.485070654657825	1	1785.69740759538	1899.82415640562	1956.89676973368	1939.642100257	1901.11476576232	1952.70933633664	2072.29172110802	1860.62127172292
"Ddb1"	9051.19739434298	8948.12290425055	9154.27188443542	1.02303823744832	0.0328600687842396	0.540127483269374	1	8716.49515322491	9420.31641679605	9123.59713192949	9356.67883579123	9014.77149331053	8577.86239964077	8869.48607140905	9330.37165264185
"Ddb2"	62.2598666484521	62.8730988942734	61.6466344026307	0.980493016676255	-0.028420739678927	0.941087669558284	1	55.3852671874502	58.5708119968102	64.9685246963671	67.6619337298953	47.6341954732393	69.2596747138987	68.7857467034454	65.8127786865104
"Ddc"	49.3038199829292	46.1281236219913	52.4795163438672	1.13769024671205	0.186107815674595	0.457360393439898	1	37.2418175915613	62.83050741476	59.3677898087493	50.477950560398	48.48480610669	55.8212303664258	41.6589733556078	38.5474846592418
"Ddhd1"	202.833363877633	199.688529681319	205.978198073946	1.03149739448061	0.0447401770415146	0.730630074206391	1	198.623027154994	208.725075479542	204.986896886813	211.577792774434	199.893498860915	192.273126817689	205.388426776485	201.199066270189
"Ddhd2"	410.908679027169	412.799060015883	409.018298038454	0.990841156524716	-0.0132742998992359	0.854201390288358	1	373.373094315397	390.827054596897	437.977468211716	433.895575029804	380.222953152463	377.310168217508	430.153120229996	463.509998463566
"Ddi2"	467.204423394147	461.953165562112	472.455681226183	1.02273502261055	0.0324324099087304	0.719236352660675	1	475.549363092244	461.112028993069	455.899819852093	497.261512967325	449.12241446197	423.827860189529	441.778880236213	533.083507360734
"Ddit3"	66.7953130929447	67.1269433590405	66.4636828268488	0.99011930978826	-0.0143257138681355	0.889159405726722	1	60.1598591863683	73.4797459596346	54.887201898655	77.3279242627374	82.509231444718	51.6863244133572	59.0976133649319	75.2146042131548
"Ddit4"	711.149474944193	728.272339903634	694.026609984752	0.952976753279669	-0.0694870731311526	0.505007260742742	1	621.651878259139	678.35649530851	662.00686371643	814.09120265493	671.131789792603	795.969395965701	699.48322704067	746.504946815561
"Ddit4l"	76.4184978120695	84.3916273313159	68.4453682928232	0.811044536730063	-0.302146955838879	0.100949650086623	1	72.5737983835554	51.116345015398	71.6894065615085	78.401923210831	91.8659484126757	78.563213108303	88.1620133804722	78.9753344238125
"Ddost"	2193.96970602601	2156.75330284435	2231.18610920768	1.03451150684001	0.0489496923402099	0.368851082938127	1	2276.52546508416	2306.62506881983	2149.56204986773	2192.03185305899	2230.30108090774	2241.11902656317	2067.44765443877	2088.14544946771
"Ddr1"	1021.30907554091	988.105273389147	1054.51287769268	1.06720701335371	0.0938400526109297	0.294218041914539	1	1027.49219816718	1086.22233157721	1051.81801189463	1052.5189691317	1050.50413231162	1124.69441923465	931.998427164992	845.224114845327
"Ddr2"	1180.4665572775	1316.76812985378	1044.16498470123	0.792975590028275	-0.334651638399691	0.000505721245479076	0.0675035755718241	959.692991782542	1102.19618939452	914.039933659234	1200.73082396862	1276.7665608095	1438.94727166787	1294.33461402539	1257.02407291235
"Ddrgk1"	352.055581478498	351.733108302906	352.37805465409	1.00183362423372	0.00264293825084674	0.944863311805582	1	360.004236718426	350.359948126374	338.284387212118	360.863646559441	357.256466049294	414.524321795125	304.207386829322	330.944258537881
"Ddt"	213.136904605754	218.668007830993	207.605801380515	0.949410951514097	-0.0748954034474317	0.570565378636673	1	213.901721551532	202.335532352617	199.386161999196	214.799789618715	203.295941394718	248.094357184115	197.637920105674	225.643812639464
"Ddx1"	3193.66565303297	3194.54727922592	3192.78402684001	0.999448043108524	-0.000796525314162456	0.96525898903146	1	3190.38237367709	3106.38288353991	3292.11196694177	3182.25888320126	3200.84781367499	3086.70729396569	3231.96128172808	3258.67272753493
"Ddx10"	896.796736829214	895.973619630568	897.619854027859	1.00183736927207	0.00264833130017848	0.92594654708372	1	918.631500591846	882.821875370102	906.198904816569	882.827135332919	855.714297251405	927.252659975629	938.780120501952	862.147400793287
"Ddx11"	437.992186758237	445.109893210963	430.874480305511	0.968018206014788	-0.0468939136269026	0.559234643862383	1	425.893606303496	437.683704194345	434.617027279146	425.303583445056	440.616308127463	386.613706611912	440.810066902361	512.399491202117
"Ddx17"	9522.74801527585	9620.08808435773	9425.40794619396	0.979763164696972	-0.0294950419969156	0.526614894171822	1	9087.00349234096	9578.99007111468	9386.83167164752	9648.80654967268	9480.90612044151	8991.35299494763	9514.71575175404	10493.3774702878
"Ddx18"	1423.29632555485	1398.76981386659	1447.82283724312	1.03506868885091	0.0497265105037108	0.439014271250249	1	1432.37759967544	1414.21887875934	1480.83430428616	1463.86056625154	1391.59899632535	1313.86636658754	1414.46746742296	1475.1464251305
"Ddx19a"	1006.249192244	1013.28837986687	999.210004621135	0.986106250179652	-0.0201849935692876	0.752901628155693	1	996.934809374103	1005.28811863616	1021.5740435015	973.043046972779	996.915662404222	975.837804924185	1010.47230720695	1069.92774493213
"Ddx19b"	502.374955373051	481.478357369731	523.27155337637	1.0868018164616	0.120088881969864	0.148281718814941	1	548.1231614758	530.332079534754	514.147462683319	500.483509811606	491.652946134505	446.569842931407	494.094800264185	493.595840148828
"Ddx20"	632.006535001032	628.765792755979	635.247277246084	1.01030826511998	0.0147955550608412	0.878469629500734	1	599.688755064116	650.668475091837	644.084512076053	646.547366752332	609.887824184153	607.831175101081	632.635107004927	664.709064733755
"Ddx21"	3518.4168633707	3466.32502816663	3570.50869857476	1.03005594384876	0.0427226944195604	0.407592994280142	1	3469.2185464139	3600.50755202209	3659.52017556951	3552.78852029355	3217.00941571055	3357.54363389169	3550.70086856517	3740.04619449912
"Ddx23"	1693.18149265597	1668.60686968807	1717.75611562387	1.02945525805308	0.0418811292536753	0.50724950455585	1	1698.79983321507	1773.09821772162	1692.54208303812	1706.58432852069	1739.49874540668	1610.54586872021	1650.85792088269	1673.52494374269
"Ddx24"	1256.88056583161	1241.73194819265	1272.02918347056	1.0243991751376	0.0347779963676459	0.616891170178333	1	1234.70949092023	1272.58400611251	1329.61446232048	1251.20877452902	1256.35190560669	1208.42626478429	1251.70682733594	1250.4427950437
"Ddx25"	91.14743518754	97.6041218837408	84.6907484913392	0.867696433888487	-0.204737694987594	0.230593294292534	1	75.4385535829063	75.6095936686095	98.5729340220742	89.1419126917668	82.509231444718	98.2040163853788	96.8813333851343	112.821906319732
"Ddx27"	943.561997512813	933.739981384104	953.384013641522	1.02103801127622	0.0300365759698012	0.681150385039596	1	934.865113388167	1028.71644343488	925.24140343447	924.713094308569	935.671696795771	871.431429609203	970.750960519046	957.105838612394
"Ddx28"	166.84806334357	158.320934186861	175.375192500279	1.10771954069756	0.147592657143216	0.287501381844792	1	147.057433566678	189.556446098767	175.863075471201	189.023814864469	170.972737323591	168.497417587545	143.384373409999	150.42920842631
"Ddx31"	227.685155751018	221.811882693	233.558428809037	1.05295724455076	0.0744468567559382	0.51024388158569	1	253.05337594266	207.660151625054	231.870424347379	241.649763321054	225.411817864436	211.913930094765	208.294866778039	241.62691603476
"Ddx39b"	4727.12721544164	4737.04887378803	4717.20555709525	0.995811038217785	-0.00605608762379122	0.828960863965171	1	4604.61652375663	4648.39262483775	4830.07376708164	4785.73931270497	4851.8830532028	4395.4050281119	4648.36637581875	5052.54103801867
"Ddx3x"	13120.1563047392	12897.4619432496	13342.8506662289	1.0345330519244	0.0489797380792211	0.507942619736565	1	13428.0625377573	11993.1724492377	14426.3729235261	13523.7947543943	13169.1538270838	12623.8678747184	13842.404914068	11954.4211571283
"Ddx41"	710.517077316117	709.94588734729	711.088267284944	1.00160910846589	0.00231958707048693	0.988491760171016	1	694.225676642694	700.719896252747	718.014212592609	731.393283651725	746.836136169716	696.731653092056	701.420853708373	694.794906419017
"Ddx42"	2164.82483876586	2149.02144569749	2180.62823183423	1.01470752476669	0.0210639506874946	0.731850541065799	1	2186.7631355045	2060.62765843323	2288.46027508066	2186.66185831852	2144.38940692922	2082.9588738583	2121.70120113444	2247.036300868
"Ddx46"	2720.39759819427	2671.42043856974	2769.37475781879	1.03666750386229	0.0519532447319721	0.373749493895218	1	2650.85347779934	2806.07435657445	2849.65391081996	2770.91728608142	2701.53937183943	2562.60796441425	2655.51734808653	2766.01706993877
"Ddx47"	1012.93843929263	1002.30125969708	1023.57561888819	1.02122551377172	0.0303014868570055	0.658978922130514	1	1028.44711656696	1096.87157012208	920.760815524375	1048.22297333933	1063.26329181338	993.411155224726	978.501467189857	974.029124560354
"Ddx49"	364.89518659168	356.226841671238	373.563531512121	1.04866755621095	0.0685573938155775	0.45530671577802	1	377.192767914531	388.697206887922	369.648502582778	358.715648663254	347.899749081337	352.500732499096	369.117880197362	355.389004907156
"Ddx5"	15390.9935999663	15394.2948394659	15387.6923604667	0.999571108708259	-0.000618892067872729	0.965340429218357	1	15149.7804125672	15622.432945331	15691.0188611502	15087.5372228185	15128.1101159207	14765.7491584079	15687.9943150548	15995.32576848
"Ddx50"	1698.658023136	1732.77936877342	1664.53667749859	0.960616629846455	-0.0579673106829075	0.334061747228845	1	1690.20556761701	1677.25507081775	1719.42561049868	1571.2604610609	1696.1176031007	1760.43620951895	1706.08028091222	1768.4833815618
"Ddx51"	501.964755465997	504.778508702408	499.151002229586	0.988851533146114	-0.0161741648762119	0.849305149466874	1	503.24199668597	469.631419828969	526.469079436078	497.261512967325	487.399892967252	496.18871436823	490.21954692878	545.305880545372
"Ddx52"	1036.69072553478	1031.45631644814	1041.92513462143	1.01014955069483	0.0145688970106025	0.836212833105395	1	1059.95942375982	986.119489255386	1132.46859427633	989.153031194183	992.662609236968	974.804078435918	1071.50754723959	1086.85103088009
"Ddx54"	1102.59167685319	1082.73389869824	1122.44945500814	1.0366808098995	0.0519717621742932	0.441613711183116	1	1103.88567014987	1167.15654451825	1117.90668356852	1100.84892179591	1075.17184068169	1041.99630017328	1037.59908055479	1176.16837338321
"Ddx55"	195.332766699392	183.521278227684	207.1442551711	1.12872064303142	0.174688465044988	0.16845110463463	1	192.893516756292	199.140760789155	220.668954572143	215.873788566809	185.433118092253	162.295058657942	188.918600101012	197.438336059531
"Ddx56"	759.126857407765	760.786198378978	757.467516436551	0.995637825778782	-0.00630705337231574	0.879399835051101	1	721.918310236419	777.394413775844	732.576123300415	797.981218433527	786.814835941899	709.136370951261	751.799147068642	795.394439554112
"Ddx59"	164.73739528405	163.774348339797	165.700442228302	1.01176065670863	0.0168680447570057	0.870205741527263	1	179.524659159321	152.284111191706	161.301164763394	169.691833798785	153.109914021126	159.19387919314	178.261653428647	164.531946716276
"Ddx6"	9372.021906216	9507.00298634013	9237.04082609188	0.971603862896	-0.0415598690450953	0.395541516839808	1	9189.17976111781	9336.18743229154	8927.57141086286	9495.2247000953	9196.80216886898	9405.87731674275	9583.50149845749	9841.8309612913
"Ddx60"	14.7004533657838	14.6542168753604	14.7466898562073	1.00631033248883	0.00907528138689443	0.990404191450264	1	13.3688575969707	15.9738578173119	15.68205768533	13.9619863252165	11.0579382348591	22.7419827418772	12.5945733400675	12.2223731846377
"Deaf1"	439.263781395524	436.285245769421	442.242317021628	1.01365407450738	0.0195653938205979	0.817361433061837	1	417.299340705443	436.618780339858	469.341583582376	445.709563458834	384.476006319717	443.468663466605	431.121933563848	486.074379727513
"Decr1"	613.011930619622	612.141248081907	613.882613157337	1.00284471121802	0.00409822439431881	0.901376640178725	1	628.336307057624	641.084160401449	583.59657528978	602.513409880496	590.323779614787	727.74344774007	586.132066980063	544.365697992708
"Decr2"	206.139206339102	204.220701219049	208.057711459156	1.01878854698473	0.0268546463293638	0.889706613186775	1	190.983679956725	198.075836934667	225.149542482238	218.021786462996	210.100826462323	185.037041399819	209.26368011189	212.481256902162
"Dedd"	424.641526878981	423.610074253144	425.672979504818	1.0048698210384	0.0070086151286532	0.914589282818723	1	435.442790301332	434.488932630883	401.012617953438	431.747577133617	413.396767857041	434.165125072201	405.932786883713	440.94561719962
"Dedd2"	98.4981211139226	98.1225364779537	98.8737057498915	1.00765542044571	0.0110023767316458	0.923887457010742	1	110.7705343749	95.8431469038712	100.813227977121	88.0679137436732	91.015337779225	95.1028369205773	111.413533392904	94.9584378191079
"Def6"	54.0997556063679	55.6574732684177	52.5420379443181	0.944024851629988	-0.0831032555847645	0.701448446573715	1	59.2049407865847	46.8566495974481	50.4066139885607	53.6999474046788	67.1982400426054	48.5851449485558	52.3159200279725	54.5305880545372
"Def8"	550.328369227949	564.036195016043	536.620543439856	0.95139380802431	-0.0718854590779459	0.372736979404883	1	529.024793480127	537.786546516166	528.709373391125	550.961460372004	557.149964910209	558.212303664258	584.19444031236	556.588071177345
"Degs1"	663.867281826463	695.742274670566	631.992288982359	0.90837126331242	-0.138646028354264	0.0595885053172294	1	625.471551858273	625.110302584138	609.359955772823	668.027345714204	737.479419201758	676.057123326713	685.919840366751	683.512715787044
"Degs2"	94.9646512974167	95.4708497304314	94.458452864402	0.989395748871117	-0.0153803941938725	0.920105609060282	1	63.0246143857191	121.40131941157	106.413962864739	86.9939147955796	78.2561782774645	89.9342044792416	104.631840055945	109.061176109074
"Dek"	5154.59635394377	5179.11949082327	5130.07321706427	0.990529997648074	-0.0137274278969914	0.834368554132435	1	5418.20700037228	5070.10247121479	5077.62624911435	4954.35714755566	5074.74303916688	5107.64257852796	5322.66045617928	5211.43188941896
"Dennd1a"	351.71680130844	350.617594310868	352.816008306012	1.00627011887257	0.00901762805460793	1	1	309.393561529894	362.074110525736	386.450707245632	353.345653922786	361.509519216548	336.994835175089	373.961946866619	330.004075985217
"Dennd1b"	320.399018195137	324.032538683409	316.765497706865	0.977573113471657	-0.0327234881211834	0.792539618716161	1	322.762419126865	308.827917801363	304.679977886411	330.791676012821	304.518606775351	348.365826546028	323.583653506349	319.662067905908
"Dennd1c"	41.5199258914018	44.1703836310336	38.86946815177	0.879989371984099	-0.184441995090184	0.495589815885609	1	38.1967359913449	43.6618780339858	40.3252911908486	33.2939673909008	41.6799210390844	55.8212303664258	38.7525333540537	40.4278497645707
"Dennd2a"	1152.6640249451	1121.57023215125	1183.75781773895	1.05544689383243	0.0778539894552397	0.225948411617553	1	1194.60291812931	1182.06547848108	1143.67006405157	1214.69281029383	1122.80603615493	1075.07554779783	1145.13736061229	1143.26198403995
"Dennd2c"	87.3796538842273	89.9150542506909	84.8442535177637	0.943604541250797	-0.083745733088029	0.640682397891659	1	84.0328191809589	70.2849743961722	86.251317269315	98.8079032246089	96.1190015799292	101.30519585018	81.3803200435128	80.8556995291414
"Dennd2d"	16.4315666785299	15.4837665485349	17.3793668085249	1.12242500906017	0.166619059513358	0.73232599859572	1	17.1885311961052	11.714162399362	21.2827925729478	19.3319810656844	18.7134339359154	14.47217083574	18.4074533431755	10.3420080793088
"Dennd3"	78.1634970436522	76.4882562947245	79.8387377925799	1.04380386820357	0.0618506535241958	0.734041577988124	1	78.3033087822571	81.9991367955342	80.6505823816971	78.401923210831	78.2561782774645	89.9342044792416	80.4115067096615	57.3511357125305
"Dennd4a"	283.012240541577	293.127263664721	272.897217418432	0.9309854498235	-0.103169474505566	0.301911021507871	1	242.54927354504	265.166039767377	303.559830908888	280.313725452423	288.357004739788	313.219125944945	294.519253490808	276.413670483344
"Dennd4b"	208.73986088141	203.387664765283	214.092056997537	1.05263048889719	0.0739990874635105	0.537990178725407	1	221.541068749801	212.984770897492	202.746602931766	219.095785411089	204.997162661619	181.935861935017	215.076560114998	211.541074349498
"Dennd4c"	876.946374789079	859.617696610408	894.275052967749	1.04031717412752	0.0570234473845934	0.428910832058322	1	901.44296939574	882.821875370102	946.524196007417	846.311171097737	883.784448155278	831.116096566784	898.089960480195	825.480281239374
"Dennd5a"	1750.01726435318	1782.59263869939	1717.44189000697	0.963451689815147	-0.0537157673507781	0.364698277369929	1	1808.61544919018	1697.48862405301	1639.89517509451	1723.76831169019	1892.60865942781	1784.21191874909	1790.36704095728	1663.18293566338
"Dennd5b"	741.055021380658	745.044383504279	737.065659257038	0.989290941017884	-0.0155332286683939	0.828510788367165	1	726.692902235337	732.667611887371	738.176858188033	750.725264717409	712.811710831687	702.934012021658	762.456093741007	801.975717422763
"Denr"	1387.60546771746	1351.11102572491	1424.09990971002	1.0540213813635	0.0759041330796928	0.223292544369339	1	1355.02920929296	1418.47857417729	1472.9932754435	1449.89857992633	1315.04403931478	1388.29467374278	1303.05393403006	1398.05145581201
"Depdc1b"	241.494473888361	248.602816406914	234.386131369809	0.942813660590897	-0.0849554326887973	0.438473719301183	1	236.819763146339	249.192181950065	219.54880759462	231.983772788212	269.643570803872	247.060630695848	257.704346804457	220.002717323478
"Depdc5"	657.759330477395	670.608000753606	644.910660201184	0.961680533898276	-0.056370378340488	0.477310990967125	1	668.442879848536	603.811825494388	659.766569761383	647.621365700426	663.476294091547	693.630473627254	656.855440351211	668.469794944413
"Depdc7"	142.60160022181	138.007666150632	147.195534292987	1.06657505628946	0.0929854935982946	0.581432026539474	1	123.184473572087	172.517664426968	153.460135920729	139.619863252165	148.856860853873	114.743640197653	152.103693414661	136.326470136343
"Deptor"	55.2834013543175	53.8222960776708	56.7445066309643	1.05429368061661	0.0762767953931852	0.726673116634153	1	66.8442879848536	67.0902028327098	42.5655851458957	50.477950560398	57.8415230746477	73.3945806669673	44.5654133571618	39.4876672119063
"Dera"	532.41854416057	528.308559365521	536.528528955619	1.01555903163858	0.0222741019452306	0.865674638214639	1	607.328102262385	571.864109859765	581.356281334733	385.565622365594	551.195690476054	511.694611692237	514.439880275063	535.904055018728
"Derl1"	900.124100635752	891.733644803404	908.5145564681	1.01881830046728	0.0268967792872423	0.680481004017106	1	911.94707179336	929.678524967551	910.679492726663	881.753136384825	888.037501322532	952.06209569404	817.678453770534	909.156528426508
"Derl2"	508.773155162314	504.177609569465	513.368700755162	1.01822986783079	0.0260632900419856	0.755213169995443	1	514.701017483373	545.241013497578	497.345258020465	496.187514019232	513.768822604223	503.4247997861	512.502253607361	487.014562280177
"Derl3"	18.036610782099	17.2754203899333	18.7978011742648	1.08812409481038	0.121843097726462	0.756804211900998	1	20.0532863954561	27.6880202166739	14.5619107078064	12.8879873771229	14.4603807686619	17.5733503005415	13.5633866739188	23.5045638166109
"Des"	772.802219935364	683.795823645415	861.808616225312	1.26033033023057	0.333801910968479	0.0381289172033748	1	678.946982246156	879.62710380664	1030.53521932169	858.125159526767	634.555532554223	675.023396838446	805.083880430466	620.520484758527
"Det1"	167.214981522058	162.310418206278	172.119544837839	1.06043436237774	0.0846553252506105	0.516879381105003	1	174.750067160403	156.543806609656	171.382487561106	185.801818020189	164.167852255985	164.362511634476	162.760640087026	157.950668847625
"Dexi"	139.455079394479	136.287886360896	142.622272428063	1.04647798301306	0.0655419588635516	0.672176771295585	1	143.237759967543	135.245329519907	153.460135920729	138.545864304071	136.948311985563	128.182084545126	122.070480065269	157.950668847625
"Dffa"	304.510786971374	314.998710085848	294.022863856901	0.933409739286773	-0.0994175742883002	0.321957493961033	1	285.520601535303	301.373450819951	302.439683931364	286.757719140985	320.680208810914	343.197194104692	287.737560153849	308.379877273935
"Dffb"	108.784150011511	105.752614819839	111.815685203182	1.05733258126688	0.0804292441515128	0.614356632693283	1	118.409881573169	111.817004721183	106.413962864739	110.621891653638	108.027550448239	99.2377428736459	110.444720059053	105.300445898417
"Dgat1"	186.351554220484	185.239468753595	187.463639687374	1.01200700341425	0.0172192739808894	0.926606466180858	1	183.344332758456	174.647512135943	204.986896886813	186.875816968282	187.134339359154	178.834682470216	186.012160099458	188.976693085551
"Dgat2"	98.0652082761035	104.001623741258	92.128792810949	0.885839946500769	-0.174882038599865	0.284383481093193	1	68.7541247844209	101.167766176308	101.933374954645	96.6599053284218	92.7165590461264	115.77736668592	118.195226729864	89.3173425031213
"Dgcr2"	2115.95476740102	2108.90260320939	2123.00693159265	1.00668799420219	0.00961661386608495	0.892962883851408	1	2054.98439633436	2111.74400344863	2145.08146195764	2180.21786462996	2103.56009652358	2054.01453218682	2202.1127078441	2075.92307628307
"Dgcr6"	335.355002470206	343.017188994772	327.69281594564	0.955324766394243	-0.0659368285278923	0.544776376486826	1	343.770623922104	327.996547182137	338.284387212118	300.719705466201	298.564332341196	326.657570292418	393.338213543645	353.508639801827
